us,Red,IR,Ratio,Ambient,drdt,ddrdt,Notes,dRed/dt,dIR/dt,,,dRed/dt*dIR/dt,ddRed/dt^2,d(R*|IR|)/dt,d(R+IR)/dt,dd(R+IR)/dt^2,R+IR
41357781,3141,2658.2,1.1816,1088.6,-0.038,-0.319,,,,,,,,,0.0006052842274,0.000000001427956062,5799.2
41389032,3148.4,2668,1.1801,1090.4,-0.049,-0.344,,,,,,,,,0.0005503823878,-0.00000000175826548,5816.4
41420252,3153.3,2676.5,1.1781,1093.8,-0.063,-0.439,,,,,,,,,0.0004292120436,-0.00000000387732694,5829.8
41451463,3155.7,2684.1,1.1757,1097.3,-0.078,-0.504,,,,,,,,,0.000320399859,-0.000000003485335828,5839.8
41482675,3156.7,2691.3,1.1729,1099.1,-0.089,-0.35,,,,,,,,,0.0002627194669,-0.000000001848078951,5848
41513926,3158,2698.6,1.1703,1098.3,-0.085,0.134,,,,,,,,,0.0002751911939,0.000000000399581155,5856.6
41545135,3160.6,2704.9,1.1685,1095.7,-0.057,0.889,,,,,,,,,0.0002851741485,0.000000000319444325,5865.5
41576344,3164.5,2708.4,1.1684,1092.7,-0.002,1.774,,,,,,,,,0.0002371110897,-0.00000000154003841,5872.9
41607556,3168.7,2706.5,1.1708,1090.9,0.075,2.476,,,,,,,,,0.00007368960656,-0.000000005236357563,5875.2
41638781,3171.7,2697.7,1.1757,1091,0.158,2.653,,,,,,,,,-0.0001857485989,-0.000000008312130124,5869.4
41670045,3172.4,2682.2,1.1828,1092.5,0.226,2.161,,,,,,,,,-0.0004733879222,-0.000000009211827809,5854.6
41701238,3170,2661.7,1.191,1094.1,0.264,1.222,,,,,,,,,-0.0007341390697,-0.000000008340300264,5831.7
41732450,3164.9,2639.1,1.1993,1094.6,0.265,0.036,,,,,,,,,-0.0008874791747,-0.000000004915849871,5804
41763675,3157.8,2617.4,1.2065,1093.6,0.23,-1.114,,,,,,,,,-0.0009223378703,-0.000000001116836333,5775.2
41794932,3149.5,2599.4,1.2116,1091.5,0.165,-2.089,,,,,,,,,-0.0008414115238,0.00000000259171646,5748.9
41826145,3141.1,2586.9,1.2142,1089.6,0.084,-2.589,,,,,,,,,-0.0006695927979,0.000000005496967909,5728
41857344,3133.7,2580.1,1.2146,1089.1,0.011,-2.335,,,,,,,,,-0.000455142793,0.000000006870534868,5713.8
41888556,3128.8,2578.1,1.2136,1090.3,-0.031,-1.363,,,,,,,,,-0.0002210688197,0.000000007502611409,5706.9
41919781,3127,2579.2,1.2124,1092.5,-0.039,-0.256,,,,,,,,,-0.00002241793435,0.000000006364567645,5706.2
41951046,3128.1,2582,1.2115,1094.3,-0.029,0.334,,,,,,,,,0.0001247401247,0.000000004712828153,5710.1
41982238,3131.2,2586.1,1.2108,1094.8,-0.022,0.208,,,,,,,,,0.0002308284175,0.000000003393196635,5717.3
42013450,3135.6,2591.8,1.2098,1093.5,-0.032,-0.298,,,,,,,,,0.0003235934897,0.000000002974002056,5727.4
42044687,3140.6,2599.5,1.2082,1091.1,-0.052,-0.666,,,,,,,,,0.0004065691328,0.000000002658453258,5740.1
42076255,3145.8,2608.5,1.206,1088.7,-0.07,-0.547,,,,,,,,,0.0004498226052,0.000000001384687147,5754.3
42107123,3151.1,2617.8,1.2037,1087.7,-0.073,-0.118,,,,,,,,,0.0004729817287,0.0000000007336265674,5768.9
42138357,3156.1,2625.7,1.202,1088.5,-0.054,0.622,,,,,,,,,0.0004130114619,-0.000000001942797291,5781.8
42169569,3160.4,2630.5,1.2014,1090.7,-0.019,1.122,,,,,,,,,0.0002915545303,-0.00000000388861278,5790.9
42200820,3163.4,2631.5,1.2021,1093.1,0.022,1.295,,,,,,,,,0.0001279959041,-0.000000005240248179,5794.9
42232045,3164.8,2629.2,1.2037,1094.4,0.051,0.947,,,,,,,,,-0.00002882305845,-0.000000005018046225,5794
42263252,3164.4,2625.3,1.2053,1094,0.052,0.037,,,,,,,,,-0.0001377895985,-0.000000003489721058,5789.7
42294451,3162.7,2622.9,1.2058,1092.5,0.015,-1.185,,,,,,,,,-0.0001314144684,0.0000000002042852589,5785.6
42325715,3160.5,2624.6,1.2042,1090.9,-0.052,-2.171,,,,,,,,,-0.00001599283521,0.000000003699529895,5785.1
42356926,3159,2632.1,1.2002,1090.4,-0.128,-2.428,,,,,,,,,0.0001922399154,0.000000006660464132,5791.1
42388123,3159.1,2644.9,1.1944,1091.6,-0.185,-1.82,,,,,,,,,0.0004135012982,0.000000007089211585,5804
42419357,3161.2,2661,1.188,1094,-0.206,-0.686,,,,,,,,,0.0005826983416,0.000000005423503649,5822.2
42450609,3165.1,2677.9,1.1819,1096.6,-0.193,0.436,,,,,,,,,0.0006655574043,0.000000002652848267,5843
42481820,3170.5,2693.5,1.1771,1098,-0.155,1.205,,,,,,,,,0.000672839704,0.0000000002330186748,5864
42513032,3176.9,2706.6,1.1737,1097.2,-0.107,1.537,,,,,,,,,0.0006247597078,-0.000000001540482399,5883.5
42544287,3183.5,2716.7,1.1718,1094.8,-0.061,1.468,,,,,,,,,0.0005343145097,-0.000000002897770028,5900.2
42575503,3189.8,2723.9,1.171,1091.9,-0.025,1.154,,,,,,,,,0.0004324705279,-0.000000003258486058,5913.7
42606714,3195.1,2728.6,1.171,1090.2,-0.001,0.767,,,,,,,,,0.000320399859,-0.000000003590167507,5923.7
42637926,3199.3,2731.3,1.1713,1090.8,0.011,0.403,,,,,,,,,0.0002210688197,-0.0000000031825651,5930.6
42669185,3201.8,2732.5,1.1718,1093.3,0.014,0.077,,,,,,,,,0.0001183659106,-0.000000003290494331,5934.3
42700357,3202,2732.1,1.172,1096.3,0.008,-0.184,,,,,,,,,-0.000006416014372,-0.000000003991871941,5934.1
42731609,3199.5,2730,1.172,1098,-0.001,-0.289,,,,,,,,,-0.0001471905798,-0.000000004516058175,5929.5
42762820,3194,2725.8,1.1718,1097.5,-0.006,-0.154,,,,,,,,,-0.0003107878633,-0.000000005234778045,5919.8
42794045,3185.8,2718.6,1.1718,1095.2,0.002,0.24,,,,,,,,,-0.0004931945556,-0.000000005844307853,5904.4
42825291,3175.5,2707.8,1.1727,1092.6,0.028,0.841,,,,,,,,,-0.0006752864367,-0.000000005831605477,5883.3
42856516,3164.6,2693.3,1.175,1091.6,0.073,1.447,,,,,,,,,-0.0008134507606,-0.00000000442182436,5857.9
42887714,3154.7,2676,1.1789,1092.8,0.126,1.696,,,,,,,,,-0.0008718507597,-0.000000001870296207,5830.7
42918940,3147.5,2658,1.1841,1095.7,0.168,1.334,,,,,,,,,-0.0008070197912,0.000000002078048864,5805.5
42950185,3144.1,2642.4,1.1899,1098.5,0.184,0.512,,,,,,,,,-0.0006080972956,0.000000006370412337,5786.5
42981357,3144.8,2631,1.1953,1099.4,0.173,-0.351,,,,,,,,,-0.0003432567689,0.000000008476253054,5775.8
43012609,3148.9,2624.7,1.1997,1097.8,0.143,-0.961,,,,,,,,,-0.00007039549469,0.000000008753409284,5773.6
43043835,3154.9,2622.5,1.203,1094.4,0.106,-1.165,,,,,,,,,0.0001216934606,0.000000006146453196,5777.4
43075045,3161.4,2623.1,1.2052,1091.2,0.069,-1.176,,,,,,,,,0.0002274911887,0.000000003388129384,5784.5
43106291,3167,2625.4,1.2063,1090,0.034,-1.124,,,,,,,,,0.0002528323625,0.0000000008119568671,5792.4
43137516,3171.3,2628.8,1.2063,1091.5,0.002,-1.023,,,,,,,,,0.0002465972778,-0.0000000001995482532,5800.1
43168714,3174.5,2633,1.2056,1094.7,-0.023,-0.818,,,,,,,,,0.000237194692,-0.0000000003011236463,5807.5
43199940,3176.9,2637.8,1.2044,1097.7,-0.041,-0.566,,,,,,,,,0.0002305770832,-0.0000000002121164423,5814.7
43231185,3179,2643.4,1.2026,1098.7,-0.055,-0.45,,,,,,,,,0.0002464394303,0.0000000005079852401,5822.4
43262397,3181,2649.9,1.2004,1097.1,-0.071,-0.52,,,,,,,,,0.0002723311547,0.0000000008286677669,5830.9
43293609,3183.1,2657.8,1.1976,1093.9,-0.09,-0.605,,,,,,,,,0.0003203895937,0.000000001539742377,5840.9
43324820,3185.3,2667.1,1.1943,1091.2,-0.107,-0.536,,,,,,,,,0.0003684598379,0.000000001540120599,5852.4
43356045,3187.9,2677.3,1.1907,1090.6,-0.115,-0.253,,,,,,,,,0.0004099279424,0.000000001328637483,5865.2
43387291,3190.6,2687.2,1.1873,1092.6,-0.108,0.211,,,,,,,,,0.0004032516162,-0.0000000002138134875,5877.8
43418503,3193.3,2695.4,1.1847,1096,-0.085,0.743,,,,,,,,,0.0003492246572,-0.000000001729084012,5888.7
43449728,3195.6,2700.9,1.1832,1099,-0.049,1.135,,,,,,,,,0.0002497998399,-0.000000003185467683,5896.5
43480979,3197.3,2703.2,1.1828,1099.9,-0.012,1.179,,,,,,,,,0.0001279959041,-0.000000003900846621,5900.5
43512199,3198.3,2702.9,1.1833,1098.4,0.016,0.92,,,,,,,,,0.00002242152466,-0.000000003378272038,5901.2
43543410,3199.1,2701.2,1.1843,1095.6,0.033,0.527,,,,,,,,,-0.00002883598731,-0.000000001641816527,5900.3
43576361,3200.5,2700,1.1854,1093.5,0.033,0.024,,,,,,,,,0.000006069618524,0.000000001118375119,5900.5
43605820,3204,2701.1,1.1862,1093.6,0.027,-0.212,,,,,,,,,0.0001561492243,0.000000004554629778,5905.1
43637092,3210.5,2705.6,1.1866,1096,0.013,-0.467,,,,,,,,,0.0003517523663,0.000000006639843239,5916.1
43668305,3220.4,2713.4,1.1868,1099.4,0.008,-0.151,,,,,,,,,0.0005670714126,0.000000006885362184,5933.8
43699516,3232.7,2723,1.1872,1101.8,0.011,0.11,,,,,,,,,0.0007016756913,0.000000004312442851,5955.7
43730728,3245.1,2732.9,1.1874,1101.7,0.008,-0.096,,,,,,,,,0.0007144687941,0.0000000004098908331,5978
43761979,3254.2,2741.4,1.187,1099.3,-0.013,-0.673,,,,,,,,,0.0005631819782,-0.000000004847072148,5995.6
43793199,3257.6,2747.6,1.1856,1095.9,-0.046,-1.065,,,,,,,,,0.0003074951954,-0.000000008181715234,6005.2
43824397,3254.5,2750.3,1.1833,1093.5,-0.074,-0.9,,,,,,,,,-0.0000128213347,-0.00000001025997854,6004.8
43855622,3245.9,2749,1.1808,1093.4,-0.081,-0.237,,,,,,,,,-0.0003170536429,-0.000000009751660626,5994.9
43886834,3233.9,2743.3,1.1788,1095.3,-0.061,0.645,,,,,,,,,-0.0005670895809,-0.000000008007556061,5977.2
43918092,3221.1,2733.5,1.1784,1098,-0.015,1.483,,,,,,,,,-0.0007230149082,-0.000000004995685225,5954.6
43949305,3209.3,2720.1,1.1798,1099.7,0.047,1.974,,,,,,,,,-0.0008073559094,-0.000000002698221294,5929.4
43980516,3198.8,2703.8,1.1831,1099.2,0.104,1.828,,,,,,,,,-0.0008586716222,-0.000000001644049364,5902.6
44011714,3189.3,2686.3,1.1873,1096.8,0.135,0.994,,,,,,,,,-0.0008654400923,-0.0000000002168616875,5875.6
44042980,3180.7,2669.9,1.1913,1094,0.13,-0.161,,,,,,,,,-0.0007995906096,0.000000002110695644,5850.6
44074185,3173.4,2656.9,1.1944,1092.4,0.098,-1.013,,,,,,,,,-0.000650536773,0.000000004767281925,5830.3
44105410,3168.1,2648.5,1.1962,1093,0.057,-1.308,,,,,,,,,-0.0004387510008,0.000000006786917871,5816.6
44136609,3165.2,2644.7,1.1968,1095.4,0.021,-1.163,,,,,,,,,-0.0002147504728,0.000000007173755902,5809.9
44167834,3164.6,2644.7,1.1966,1098.2,-0.008,-0.917,,,,,,,,,-0.0000192153723,0.000000006267351533,5809.3
44199045,3165.6,2647.6,1.1956,1099.9,-0.03,-0.714,,,,,,,,,0.000124955945,0.000000004617175895,5813.2
44230305,3168,2652.6,1.1943,1099.7,-0.044,-0.446,,,,,,,,,0.0002367242482,0.00000000358105486,5820.6
44261516,3171.3,2658.5,1.1929,1097.8,-0.044,0.012,,,,,,,,,0.0002947678703,0.000000001856801729,5829.8
44292728,3175.3,2663.5,1.1922,1095.5,-0.024,0.615,,,,,,,,,0.0002883506344,-0.0000000002056081488,5838.8
44323965,3179.7,2666.6,1.1924,1094,0.008,1.045,,,,,,,,,0.0002400998816,-0.000000001545903909,5846.3
44355185,3183.8,2667.4,1.1936,1094.3,0.039,0.98,,,,,,,,,0.0001569506726,-0.000000002661882028,5851.2
44386410,3187.3,2666.8,1.1952,1095.9,0.05,0.35,,,,,,,,,0.00009287429944,-0.00000000205241426,5854.1
44417662,3190,2666.9,1.1961,1097.7,0.031,-0.611,,,,,,,,,0.00008959426597,-0.0000000001050451072,5856.9
44448873,3191.9,2669.6,1.1956,1098.4,-0.016,-1.5,,,,,,,,,0.0001473839352,0.000000001849151068,5861.5
44480045,3193.2,2675.9,1.1933,1097.4,-0.075,-1.88,,,,,,,,,0.0002438085461,0.000000003089443176,5869.1
44511305,3194.2,2685.3,1.1895,1095.2,-0.122,-1.499,,,,,,,,,0.0003326935381,0.000000002851436929,5879.5
44542544,3195,2696.1,1.1851,1093,-0.143,-0.672,,,,,,,,,0.0003713307084,0.000000001235993933,5891.1
44573728,3196.1,2706.9,1.1807,1092.1,-0.139,0.109,,,,,,,,,0.0003816059518,0.0000000003289235686,5903
44604967,3197.8,2717,1.177,1092.9,-0.12,0.61,,,,,,,,,0.000377732962,-0.0000000001241979787,5914.8
44636185,3200.5,2725.9,1.1741,1095.2,-0.09,0.95,,,,,,,,,0.0003715804984,-0.0000000001969481601,5926.4
44667410,3204.8,2733.1,1.1726,1098,-0.049,1.338,,,,,,,,,0.0003682946357,-0.0000000001052553886,5937.9
44698662,3210.9,2738.1,1.1727,1100,0.002,1.608,,,,,,,,,0.0003551772687,-0.0000000004200918192,5949
44729873,3218.6,2741.2,1.1741,1100.4,0.047,1.471,,,,,,,,,0.0003460318477,-0.0000000002926347405,5959.8
44761092,3226.9,2742.8,1.1765,1099.4,0.075,0.889,,,,,,,,,0.0003171145777,-0.0000000009265089259,5969.7
44792291,3234.9,2743.7,1.179,1097.8,0.081,0.181,,,,,,,,,0.0002852655534,-0.000000001020180796,5978.6
44823516,3241.5,2744.2,1.1812,1096.7,0.07,-0.363,,,,,,,,,0.0002273819055,-0.000000001855304589,5985.7
44854767,3245.7,2744.3,1.1827,1096.9,0.049,-0.671,,,,,,,,,0.0001375955969,-0.000000002875462244,5990
44885953,3246.8,2743.5,1.1834,1098.2,0.023,-0.809,,,,,,,,,0.000009619701148,-0.000000004095097622,5990.3
44917185,3244.1,2741.4,1.1834,1099.9,-0.002,-0.8,,,,,,,,,-0.0001536885246,-0.000000005236587755,5985.5
44948410,3237.7,2737.4,1.1827,1100.7,-0.021,-0.614,,,,,,,,,-0.0003330664532,-0.000000005743401914,5975.1
44979622,3228.3,2731.6,1.1818,1100,-0.029,-0.268,,,,,,,,,-0.0004869921825,-0.000000004929566992,5959.9
45010887,3217.9,2724.5,1.1811,1098,-0.024,0.179,,,,,,,,,-0.000559731329,-0.000000002330486559,5942.4
45042045,3208.4,2716.6,1.181,1095.4,-0.003,0.672,,,,,,,,,-0.0005584440593,0,5925
45073291,3201.2,2708.3,1.182,1093.7,0.032,1.122,,,,,,,,,-0.0004960634961,0.000000002002072122,5909.5
45104516,3196.7,2699.2,1.1843,1093.4,0.073,1.311,,,,,,,,,-0.0004355484388,0.000000001936729737,5895.9
45135767,3193.9,2689.3,1.1876,1094.7,0.106,1.039,,,,,,,,,-0.0004063869956,0.000000000933913311,5883.2
45166979,3191.5,2678.9,1.1913,1096.7,0.119,0.424,,,,,,,,,-0.00041009868,-0.0000000001187700995,5870.4
45198185,3188.4,2668.5,1.1949,1098.3,0.113,-0.204,,,,,,,,,-0.0004326091136,-0.0000000007212108688,5856.9
45229397,3184.6,2658.6,1.1978,1098.4,0.096,-0.542,,,,,,,,,-0.0004389337434,-0.0000000002026735179,5843.2
45260609,3181.1,2650.5,1.2002,1097,0.076,-0.632,,,,,,,,,-0.0003716519287,0.000000002155639327,5831.6
45291834,3179.7,2645.5,1.2019,1094.8,0.055,-0.682,,,,,,,,,-0.0002049639712,0.000000005340508701,5825.2
45323045,3181.7,2644.9,1.2029,1093.1,0.033,-0.704,,,,,,,,,0.00004485598026,0.000000008000638957,5826.6
45354291,3187.6,2648.9,1.2034,1093,0.013,-0.623,,,,,,,,,0.0003168405556,0.000000008714381959,5836.5
45385514,3196.3,2656.4,1.2032,1094.5,-0.004,-0.548,,,,,,,,,0.0005188482849,0.000000006465074868,5852.7
45416767,3205,2665.3,1.2025,1096.8,-0.024,-0.657,,,,,,,,,0.000563145938,0.000000001418750699,5870.3
45447993,3210.7,2673.6,1.2009,1098.6,-0.052,-0.882,,,,,,,,,0.0004483443284,-0.000000003673298869,5884.3
45479185,3211.7,2680.1,1.1983,1098.8,-0.081,-0.925,,,,,,,,,0.0002404462683,-0.000000006657851155,5891.8
45510410,3209.1,2684.7,1.1953,1097.4,-0.098,-0.54,,,,,,,,,0.00006405124099,-0.000000005655136807,5893.8
45541622,3205.3,2688,1.1924,1095.2,-0.092,0.187,,,,,,,,,-0.00001601947969,-0.000000002564314513,5893.3
45572887,3203.1,2690.7,1.1904,1093.6,-0.064,0.886,,,,,,,,,0.00001599232368,0.000000001025624868,5893.8
45604044,3203.8,2693.4,1.1895,1093.6,-0.03,1.106,,,,,,,,,0.0001091247553,0.000000002978807983,5897.2
45635305,3207,2696.5,1.1893,1095.3,-0.007,0.737,,,,,,,,,0.0002015290618,0.000000002965763921,5903.5
45666556,3211.2,2700.4,1.1891,1097.9,-0.005,0.049,,,,,,,,,0.0002591917059,0.000000001844555328,5911.6
45697781,3215.3,2705.3,1.1885,1099.8,-0.021,-0.498,,,,,,,,,0.0002882305845,0.0000000009292143804,5920.6
45728979,3219,2711.3,1.1873,1100.2,-0.04,-0.611,,,,,,,,,0.0003109173665,0.0000000007265582716,5930.3
45760185,3223,2718.2,1.1857,1098.6,-0.05,-0.346,,,,,,,,,0.0003492918029,0.000000001230028731,5941.2
45791410,3227.6,2725.8,1.1841,1096.2,-0.052,-0.043,,,,,,,,,0.0003907125701,0.000000001327333436,5953.4
45822622,3232.4,2733.5,1.1825,1094.2,-0.05,0.059,,,,,,,,,0.0004004869922,0.0000000003130319336,5965.9
45853887,3235.9,2739.8,1.1811,1093.8,-0.047,0.109,,,,,,,,,0.0003134495442,-0.000000002788589259,5975.7
45885090,3236.8,2742.9,1.18,1095.2,-0.033,0.447,,,,,,,,,0.000128192802,-0.000000005925371573,5979.7
45916291,3234.6,2740.7,1.1802,1097.5,0.006,1.232,,,,,,,,,-0.0001410211211,-0.000000008627821783,5975.3
45947543,3230.3,2731.8,1.1825,1099.2,0.072,2.114,,,,,,,,,-0.0004223729681,-0.000000009017398385,5962.1
45978728,3225.2,2716.8,1.1871,1099,0.149,2.472,,,,,,,,,-0.0006445406445,-0.000000007108910675,5942
46009993,3220.2,2698,1.1935,1097,0.205,1.803,,,,,,,,,-0.0007612346074,-0.000000003741990151,5918.2
46041199,3215.8,2679,1.2004,1094.1,0.219,0.444,,,,,,,,,-0.000749855797,0.000000000363947239,5894.8
46072397,3212.2,2662.8,1.2063,1092,0.19,-0.94,,,,,,,,,-0.0006346560677,0.000000003691589094,5875
46103662,3209.3,2651,1.2106,1091.7,0.136,-1.721,,,,,,,,,-0.0004701743163,0.000000005272188966,5860.3
46134887,3206.9,2643.8,1.213,1093.4,0.076,-1.918,,,,,,,,,-0.0003074459568,0.000000005204809198,5850.7
46166092,3204.5,2640.7,1.2135,1095.9,0.018,-1.881,,,,,,,,,-0.0001762538055,0.000000004201510049,5845.2
46197305,3201.8,2640.8,1.2125,1097.6,-0.033,-1.628,,,,,,,,,-0.00008329862557,0.000000002978855309,5842.6
46228516,3199.1,2643.1,1.2104,1097.3,-0.067,-1.068,,,,,,,,,-0.00001281599436,0.00000000225811781,5842.2
46259728,3196.8,2646.4,1.208,1095,-0.078,-0.352,,,,,,,,,0.00003203895937,0.000000001437152085,5843.2
46290993,3194.9,2649.8,1.2057,1092,-0.072,0.185,,,,,,,,,0.00004797697105,0.0000000005106373087,5844.7
46322199,3193.5,2652.8,1.2038,1090,-0.06,0.375,,,,,,,,,0.00005127219125,0.0000000001053964558,5846.3
46353438,3192.4,2655.2,1.2023,1090.2,-0.048,0.385,,,,,,,,,0.00004161464836,-0.0000000003094771162,5847.6
46384615,3191.6,2656.8,1.2013,1092.4,-0.034,0.466,,,,,,,,,0.00002565994162,-0.0000000005107303925,5848.4
46415834,3191.3,2657.3,1.201,1095.5,-0.01,0.762,,,,,,,,,0.000006406355104,-0.0000000006175573827,5848.6
46447092,3192.7,2656.7,1.2017,1097.6,0.024,1.081,,,,,,,,,0.00002559344808,0.000000000614596655,5849.4
46478305,3196.3,2655.8,1.2035,1097.5,0.057,1.064,,,,,,,,,0.00008650241886,0.000000001948588227,5852.1
46509516,3202.3,2655.8,1.2058,1095.3,0.072,0.469,,,,,,,,,0.0001922399154,0.000000003387610821,5858.1
46540781,3209.3,2657.9,1.2075,1092.3,0.054,-0.563,,,,,,,,,0.0002910602911,0.000000003166203443,5867.2
46571993,3215.8,2663,1.2076,1090.3,0.005,-1.581,,,,,,,,,0.0003716519287,0.000000002577695112,5878.8
46603185,3220.2,2670.8,1.2057,1090.4,-0.062,-2.146,,,,,,,,,0.0003911259297,0.0000000006239267263,5891
46634450,3221.8,2680.8,1.2018,1092.5,-0.124,-1.989,,,,,,,,,0.0003710219095,-0.0000000006445248859,5902.6
46665662,3220.6,2691.1,1.1968,1095.2,-0.161,-1.186,,,,,,,,,0.0002915545303,-0.0000000025417361,5911.7
46696887,3217.3,2699.5,1.1918,1096.9,-0.159,0.084,,,,,,,,,0.0001633306645,-0.000000004108159226,5916.8
46728055,3212.5,2703.7,1.1882,1096.4,-0.116,1.374,,,,,,,,,-0.00001925051335,-0.000000005847275513,5916.2
46759305,3207.3,2702.5,1.1868,1093.9,-0.046,2.245,,,,,,,,,-0.0002048,-0.000000005953204782,5909.8
46790556,3202.7,2696.7,1.1876,1090.7,0.028,2.339,,,,,,,,,-0.0003327893507,-0.000000004095659224,5899.4
46821767,3199.4,2688.2,1.1902,1088.8,0.081,1.729,,,,,,,,,-0.0003780718336,-0.000000001448993085,5887.6
46853020,3197.4,2679.1,1.1935,1089.3,0.105,0.766,,,,,,,,,-0.0003551659041,0.0000000007339056607,5876.5
46884200,3196.2,2670.8,1.1967,1092,0.104,-0.032,,,,,,,,,-0.0003046824888,0.000000001615314219,5867
46915463,3194.9,2663.3,1.1996,1095.5,0.091,-0.421,,,,,,,,,-0.0002814829031,0.0000000007440534209,5858.2
46946669,3192.9,2656.2,1.2021,1097.9,0.079,-0.395,,,,,,,,,-0.0002916105877,-0.0000000003239511434,5849.1
46977873,3189.9,2648.9,1.2042,1097.9,0.069,-0.321,,,,,,,,,-0.0003300858864,-0.000000001232945546,5838.8
47009123,3186,2641.8,1.206,1095.6,0.056,-0.408,,,,,,,,,-0.000352,-0.0000000007022853985,5827.8
47040357,3181.1,2635.1,1.2072,1092.4,0.04,-0.504,,,,,,,,,-0.0003713901518,-0.0000000006204848562,5816.2
47071569,3175.7,2628.5,1.2082,1090,0.03,-0.325,,,,,,,,,-0.0003844675125,-0.0000000004186899128,5804.2
47102767,3170.4,2621.9,1.2092,1089.8,0.033,0.092,,,,,,,,,-0.0003814347074,0,5792.3
47133993,3166.2,2615.4,1.2106,1091.6,0.044,0.355,,,,,,,,,-0.0003426631653,0.000000001242757293,5781.6
47165258,3163.9,2610.2,1.2121,1094.2,0.049,0.162,,,,,,,,,-0.0002398848553,0.000000003291433742,5774.1
47196451,3164.1,2607.9,1.2133,1095.8,0.037,-0.402,,,,,,,,,-0.00006732279678,0.00000000551933659,5772
47227662,3166.9,2609.8,1.2135,1095.4,0.006,-0.997,,,,,,,,,0.0001505879337,0.000000006985885632,5776.7
47258926,3171.8,2616.2,1.2124,1093,-0.034,-1.275,,,,,,,,,0.0003614380757,0.000000006755635577,5788
47290123,3177.7,2625.8,1.2102,1090.1,-0.071,-1.18,,,,,,,,,0.0004968426451,0.00000000433100593,5803.5
47321344,3183.2,2637.1,1.2071,1088.5,-0.099,-0.903,,,,,,,,,0.0005380993562,0.000000001322457643,5820.3
47352544,3186.9,2648.6,1.2032,1089.4,-0.123,-0.767,,,,,,,,,0.0004871794872,-0.00000000163094933,5835.5
47383767,3188,2659.7,1.1986,1092.5,-0.147,-0.775,,,,,,,,,0.0003907375973,-0.000000003091086215,5847.7
47414993,3186.7,2670.2,1.1934,1096.2,-0.166,-0.605,,,,,,,,,0.000294626273,-0.000000003078221962,5856.9
47446240,3184.5,2679.7,1.1884,1098.8,-0.163,0.113,,,,,,,,,0.0002336224278,-0.00000000195362343,5864.2
47477459,3183.1,2687.3,1.1845,1098.8,-0.124,1.236,,,,,,,,,0.0001985970082,-0.000000001120921033,5870.4
47508675,3183.9,2692,1.1827,1096.6,-0.057,2.155,,,,,,,,,0.0001761916966,-0.0000000007176819138,5875.9
47539887,3186.2,2692.9,1.1832,1093.5,0.015,2.303,,,,,,,,,0.00010252467,-0.000000002359912435,5879.1
47571145,3188.6,2689.9,1.1854,1091.3,0.071,1.777,,,,,,,,,-0.00001919508606,-0.000000003899774319,5878.5
47602357,3189,2682.6,1.1887,1091.3,0.107,1.167,,,,,,,,,-0.0002210688197,-0.00000000645830615,5871.6
47633569,3186.4,2671.2,1.1929,1093.4,0.133,0.836,,,,,,,,,-0.0004485454312,-0.000000007288113916,5857.6
47664820,3181.1,2655.9,1.1978,1096.1,0.156,0.716,,,,,,,,,-0.0006591789063,-0.000000006748477349,5837
47696041,3173.8,2638,1.2031,1097.6,0.171,0.497,,,,,,,,,-0.0008071490343,-0.00000000473489258,5811.8
47727238,3165.6,2619.7,1.2084,1096.7,0.169,-0.061,,,,,,,,,-0.0008494406513,-0.000000001354588804,5785.3
47758463,3157.6,2603.4,1.2129,1093.6,0.144,-0.817,,,,,,,,,-0.0007782225781,0.000000002282850059,5761
47789662,3150.7,2591,1.216,1089.7,0.101,-1.364,,,,,,,,,-0.0006186095708,0.000000005111705596,5741.7
47820887,3146,2583.3,1.2178,1086.9,0.057,-1.419,,,,,,,,,-0.0003971176942,0.000000007099326154,5729.3
47852133,3144,2580,1.2186,1086.7,0.026,-0.981,,,,,,,,,-0.0001696217116,0.000000007285700002,5724
47883344,3144.3,2579.3,1.219,1088.9,0.013,-0.41,,,,,,,,,-0.00001281599436,0.000000005018425309,5723.6
47914569,3145.7,2579.8,1.2194,1092.1,0.011,-0.083,,,,,,,,,0.00006084867894,0.000000002360215094,5725.5
47945792,3147,2580.4,1.2196,1094.4,0.007,-0.121,,,,,,,,,0.00006085257663,0,5727.4
47977045,3147.8,2581.3,1.2194,1094.6,-0.005,-0.366,,,,,,,,,0.0000543947781,-0.0000000002068282524,5729.1
48008238,3148,2583.1,1.2187,1092.5,-0.023,-0.585,,,,,,,,,0.00006411694932,0.0000000003110796152,5731.1
48039450,3147.9,2585.8,1.2174,1089.5,-0.043,-0.641,,,,,,,,,0.00008330129437,0.0000000006150208399,5733.7
48070709,3147.3,2589.3,1.2155,1087.5,-0.06,-0.549,,,,,,,,,0.00009277328129,0.0000000003034726042,5736.6
48101926,3146.3,2593.3,1.2133,1087.7,-0.072,-0.381,,,,,,,,,0.00009610148317,0.000000000106471796,5739.6
48133145,3145.6,2597.8,1.2109,1090,-0.077,-0.153,,,,,,,,,0.000121720747,0.0000000008206830834,5743.4
48164350,3146.2,2603.2,1.2086,1093.2,-0.073,0.107,,,,,,,,,0.0001922768787,0.000000002260038173,5749.4
48195579,3148.8,2609.5,1.2067,1095.3,-0.062,0.36,,,,,,,,,0.0002849915143,0.00000000297114679,5758.3
