us,Red,IR,Ratio,Ambient,drdt,ddrdt,R+IR,dRed/dt (~7sec),dIR/dt,dRed/dIR,dRed*dIR/dt,dRed/dt*dIR/dt,ddRed/dt^2,d(R*|IR|)/dt,d(R+IR)/dt,dd(R+IR)/dt^2,R+IR,,Notes
347062760,11.7,9.5,0.42656,-1.7,-4.122,-2499.647,,,,,,,,,,,,,
347094025,20.3,14.7,0.4562,-0.5,4.741,283.467,,,,,,,,,,,,,
347125231,29.9,20,0.48008,-1.4,3.825,-29.354,,,,,,,,,,,,,
347156443,39,24.9,0.49362,-3.8,2.171,-53.002,,,,,,,,,,,,,
347187668,46.8,28.9,0.50348,-6.2,1.579,-18.954,,,,,,,,,,,,,
347218927,53.6,31.9,0.51546,-7.4,1.915,10.763,,,,,,,,,,,,,
347250138,59.8,34.4,0.52818,-6.5,2.038,3.924,,,,,,,,,,,,,
347281337,65.4,37.3,0.53144,-4,0.521,-48.604,,,,,,,,,,,,,
347312601,70.2,42,0.51452,-1.1,-2.705,-103.203,,,,,,,,,,,,,
347343812,74.4,49.6,0.48028,0.4,-5.487,-89.12,,,,,,,,,,,,,
347375021,79.1,60.1,0.4436,-0.1,-5.876,-12.484,,,,,,,,,,,,,
347406231,85,72.1,0.41594,-2.3,-4.429,46.366,,,,,,,,,,,,,
347437456,90.8,82.9,0.39918,-4.7,-2.686,55.823,,,,,,,,,,,,,
347468707,93.9,89.4,0.39016,-5.7,-1.442,39.805,,,,,,,,,,,,,
347499919,91.1,88.5,0.38594,-4.5,-0.675,24.583,,,,,,,,,,,,,
347531138,80.8,78.5,0.38594,-1.6,0,21.615,,,,,,,,,,,,,
347562390,63.5,59.6,0.39302,1.2,1.131,36.198,,,,,,,,,,,,,
347593601,41.3,34.3,0.42062,1.8,4.423,105.469,,,,,,,,,,,,,
347624826,17.2,6.6,0.70234,-0.5,45.11,1303.037,,,,,,,,,,,,,
347656038,-6,-19.5,0.3094,-5,-73.749,-3808.136,,,,,,,,,,,,,
347687284,-25.8,-40.7,0.32376,-9.4,10.389,2692.773,,,,,,,,,,,,,
347718509,-40.2,-55.4,0.35886,-11.7,2.921,-239.161,,,,,,,,,,,,,
347749721,-47.7,-63.5,0.38088,-11,0.828,-67.071,,,,,,,,,,,,,
347780932,-48.1,-66,0.39306,-8.3,-0.749,-50.508,,,,,,,,,,,,,
347812178,-42.4,-64.1,0.37972,-5.7,-2.135,-44.369,,,,,,,,,,,,,
347843388,-32.9,-58.6,0.35966,-5.2,-3.214,-34.579,,,,,,,,,,,,,
347874601,-21.8,-50.5,0.4322,-7.4,-4.117,-28.922,,,,,,,,,,,,,
347905813,-11.2,-41.6,0.2695,-11,-5.213,-35.111,,,,,,,,,,,,,
347937085,-2.1,-33.9,0.27676,-13.8,-6.594,-44.182,,,,,,,,,,,,,
348218085,53.9,1.8,6.3868,-7.7,1349.693,50342.82,,,,,,,,,,,,,
348249297,52.6,9.3,1.3787,-4.3,-800.993,-68905.75,,,,,,,,,,,,,
348280509,51.4,19,0.75654,-0.5,-94.454,22636.791,,,,,,,,,,,,,
348311721,52.2,30.7,0.55636,2,-32.068,1998.774,,,,,,,,,,,,,
348342992,55.6,42.8,0.47578,1.9,-12.887,613.39,,,,,,,,,,,,,
348374191,60.3,53.4,0.44136,-0.2,-5.515,236.273,,,,,,,,,,,,,
348405985,64.4,61.7,0.4244,-3,-2.666,89.621,,,,,,,,,,,,,
348436615,67.1,68.3,0.41222,-4.7,-1.989,22.094,,,,,,,,,,,,,
348467879,68.8,74.6,0.4002,-4.6,-1.925,2.047,,,,,,,,,,,,,
348499038,70.1,81,0.38884,-2.7,-1.822,3.289,,,,,,,,,,,,,
348530284,71.2,86,0.38116,-0.3,-1.226,19.071,,,,,,,,,,,,,
348561548,71.7,86.8,0.38064,1.2,-0.086,36.475,,,,,,,,,,,,,
348592760,71,81,0.39098,0.8,1.656,55.831,,,,,,,,,,,,,
348623972,68.2,67.2,0.41858,-1.2,4.422,88.599,,,,,,,,,,,,,
348655178,62.3,46.9,0.4813,-4,10.051,180.377,,,,,,,,,,,,,
348686403,52.6,23.2,0.66788,-5.8,29.878,634.982,,,,,,,,,,,,,
348717668,39.3,0.1,62.81978,-5.8,9939.532,316956.812,,,,,,,,,,,,,
348811294,-7.4,-45,0.24864,2.6,12.274,-624.079,,,,,,,,,,,,,
348842554,-19.9,-50,0.29514,3.8,7.435,-154.794,,,,,,,,,,,,,
348873760,-28.7,-50.1,0.3302,3.1,5.62,-58.173,,,,,,,,,,,,,
348904985,-33.4,-46.3,0.35994,1.3,4.761,-27.489,,,,,,,,,,,,,
348936191,-34.4,-40.7,0.38458,-0.1,3.947,-26.104,,,,,,,,,,,,,
348967403,-32.8,-35.7,0.3992,-0.1,2.343,-51.388,,,,,,,,,,,,,
348998654,-29.8,-33,0.39632,1.6,-0.461,-89.721,,,,,,,,,,,,,
349029866,-26.1,-33,0.37356,3.8,-3.645,-101.992,,,,,,,,,,,,,
349061038,-21.2,-34.8,0.33728,4.7,-5.82,-69.801,,,,,,,,,,,,,
349092284,-14.2,-36.3,0.29404,3.5,-6.92,-35.183,,,,,,,,,,,,,
349123548,-4.4,-34.8,0.2408,0.3,-8.513,-50.961,,,,,,,,,,,,,
349248443,51.4,17.5,0.80234,-1.2,7810.428,495692.438,,,,,,,,,,,,,
349279668,58.2,33.5,0.56286,2.2,-38.35,-251362,,,,,,,,,,,,,
349310866,59.6,45.4,0.4783,4,-13.551,794.881,,,,,,,,,,,,,
349342116,57.7,52.3,0.43614,3.2,-6.744,217.82,,,,,,,,,,,,,
349373350,55.6,55.5,0.41578,0.3,-3.261,111.509,,,,,,,,,,,,,
349404548,56,57.6,0.41006,-2.7,-0.915,75.215,,,,,,,,,,,,,
349435760,59.7,60.6,0.41286,-4.1,0.447,43.628,,,,,,,,,,,,,
349467025,65.3,64.6,0.41764,-2.9,0.767,10.231,,,,,,,,,,,,,
349498244,70,68.3,0.42052,0.1,0.461,-9.784,,,,,,,,,,,,,
349529456,71.5,69.6,0.4211,3.2,0.093,-11.814,,,,,,,,,,,,,
349560654,69,67.1,0.42126,4.5,0.024,-2.208,,,,,,,,,,,,,
349591919,63.3,60.7,0.42402,3.2,0.443,13.402,,,,,,,,,,,,,
349623116,55.6,51.1,0.43342,0,1.507,34.107,,,,,,,,,,,,,
349654337,47,39.2,0.4556,-3.2,3.552,65.517,,,,,,,,,,,,,
349685562,37.9,26.2,0.50488,-4.7,7.891,138.96,,,,,,,,,,,,,
349716813,28.4,13.3,0.64204,-3.8,21.945,449.72,,,,,,,,,,,,,
349748038,18.6,1.6,2.59906,-1.3,313.374,9333.164,,,,,,,,,,,,,
349810456,-1.7,-16.9,0.2354,2.3,35.44,14404.925,,,,,,,,,,,,,
349841668,-12,-23.7,0.317,1.4,13.071,-716.67,,,,,,,,,,,,,
349872932,-21.9,-28.9,0.36712,-0.7,8.015,-161.706,,,,,,,,,,,,,
349904138,-30.3,-32.3,0.40292,-2.6,5.738,-72.991,,,,,,,,,,,,,
349935358,-35.3,-33.4,0.42726,-2.9,3.897,-58.951,,,,,,,,,,,,,
349966601,-35,-31.3,0.43906,-1.2,1.888,-64.327,,,,,,,,,,,,,
349997813,-28.1,-25.4,0.43666,1.7,-0.384,-72.763,,,,,,,,,,,,,
350029025,-15.7,-15.8,0.41442,4.5,-3.563,-101.865,,,,,,,,,,,,,
350060231,-0.6,-3.3,0.24888,5.8,-26.523,-735.766,,,,,,,,,,,,,
350091443,13.9,10.3,0.48582,5.1,37.957,2065.887,,,,,,,,,,,,,
350122668,24.7,23,0.43014,3,-8.916,-1501.128,,,,,,,,,,,,,
350153918,30.6,32.9,0.40156,0.9,-4.573,138.948,,,,,,,,,,,,,
350185138,32.4,38.5,0.38412,0,-2.793,57.027,,,,,,,,,,,,,
350216350,32.5,39.4,0.38056,1.1,-0.57,71.231,,,,,,,,,,,,,
350247562,33.1,36.9,0.3949,3.5,2.295,91.793,,,,,,,,,,,,,
350278813,35.6,34.3,0.42322,5.7,4.533,71.618,,,,,,,,,,,,,
350310025,39.7,34.9,0.4431,6.3,3.182,-43.295,,,,,,,,,,,,,
350341231,44.6,41.2,0.432,4.6,-1.779,-158.973,,,,,,,,,,,,,
350372458,50.3,54.1,0.40152,1.5,-4.88,-99.323,,,,,,,,,,,,,
350403707,57.2,72.1,0.3743,-1.5,-4.355,16.81,,,,,,,,,,,,,
350434879,66.2,92.6,0.35862,-2.5,-2.512,59.115,,,,,,,,,,,,,
350466116,77.3,112,0.35374,-0.8,-0.782,55.397,,,,,,,,,,,,,
350497337,89.7,126.8,0.3571,2.6,0.539,42.304,,,,,,,,,,,,,
350528562,101.1,133.9,0.36664,6,1.526,31.62,,,,,,,,,,,,,
350559813,108.2,130.8,0.3811,7.2,2.315,25.236,,,,,,,,,,,,,
350591025,107.9,116.5,0.40076,5.5,3.148,26.685,,,,,,,,,,,,,
350622244,98.4,92.1,0.42924,1.9,4.561,45.26,,,,,,,,,,,,,
350653443,80.3,60.3,0.4819,-1.4,8.442,124.404,,,,,,,,,,,,,
350684714,56.7,25.4,0.66114,-2.5,28.658,646.488,,,,,,,,,,,,,
350778390,-10.4,-57.5,0.181,5.9,13.07,-3338.357,,,,,,,,,,,,,
350809615,-24,-70.9,0.3386,6.4,5.05,-256.872,,,,,,,,,,,,,
350840813,-33.1,-78,0.29668,4.1,2.763,-73.299,,,,,,,,,,,,,
350872035,-38.5,-80.1,0.32182,0.3,1.812,-30.464,,,,,,,,,,,,,
350903244,-40.7,-78.2,0.34364,-2.6,1.282,-16.972,,,,,,,,,,,,,
350934495,-40,-72.8,0.38092,-2.9,0.92,-11.568,,,,,,,,,,,,,
350965707,-37.1,-64.8,0.38532,-0.5,0.705,-6.906,,,,,,,,,,,,,
350996919,-33,-55.7,0.38924,3.1,0.63,-2.386,,,,,,,,,,,,,
351028138,-29.2,-47.8,0.3929,5.6,0.586,-1.425,,,,,,,,,,,,,
351059350,-26.5,-42.8,0.3946,5.5,0.272,-10.054,,,,,,,,,,,,,
351090601,-24.8,-41.4,0.39098,2.5,-0.581,-27.296,,,,,,,,,,,,,
351121829,-23.4,-42.7,0.38022,-1.6,-1.724,-36.592,,,,,,,,,,,,,
351153024,-20.9,-45,0.464,-4.6,-2.65,-29.691,,,,,,,,,,,,,
351184249,-16.5,-45.9,0.3591,-5.2,-3.36,-22.748,,,,,,,,,,,,,
351215495,-9.4,-43,0.34388,-3.3,-4.479,-35.803,,,,,,,,,,,,,
351340390,32.5,10.6,0.91532,0.4,230.962,11092.026,,,,,,,,,,,,,
351371601,37.3,23.8,0.62102,-1.2,-47.806,-8931.718,,,,,,,,,,,,,
351402813,38.5,31.9,0.52864,-1.3,-11.436,1165.263,,,,,,,,,,,,,
351434038,38.8,35.2,0.5076,0.6,-3.37,258.297,,,,,,,,,,,,,
351465244,40.9,36.1,0.51432,3.9,1.076,142.485,,,,,,,,,,,,,
351496497,46.8,37.9,0.53428,7,3.194,67.761,,,,,,,,,,,,,
351527707,55.8,42.9,0.54756,8.4,2.127,-34.172,,,,,,,,,,,,,
351558932,65.6,50.6,0.54648,7.4,-0.171,-73.606,,,,,,,,,,,,,
351590116,72.7,57.6,0.53988,4.6,-1.061,-28.541,,,,,,,,,,,,,
351621387,74.7,59.3,0.53902,1.5,-0.136,29.593,,,,,,,,,,,,,
351652605,70.4,52.6,0.5551,-0.3,2.576,86.865,,,,,,,,,,,,,
351683826,60.3,36.9,0.61392,-0.1,9.418,219.159,,,,,,,,,,,,,
351715025,45.6,15,0.8955,1.9,45.127,1144.538,,,,,,,,,,,,,
351808721,-14.7,-49.1,0.2992,5,16.527,-2345.234,,,,,,,,,,,,,
351839932,-34.2,-61,0.38744,2.5,8.379,-261.047,,,,,,,,,,,,,
351871116,-48.3,-66.9,0.40764,-0.7,5.159,-103.268,,,,,,,,,,,,,
351902337,-54.1,-67.3,0.41204,-2.9,2.625,-81.16,,,,,,,,,,,,,
351933601,-51.3,-63.6,0.40056,-3.1,0.08,-81.387,,,,,,,,,,,,,
351964813,-42.1,-57.5,0.38598,-1.2,-2.335,-77.369,,,,,,,,,,,,,
351996025,-30.5,-50.6,0.36008,1.6,-4.152,-58.231,,,,,,,,,,,,,
352027231,-20,-44.3,0.32952,3.6,-4.894,-23.766,,,,,,,,,,,,,
352058443,-12.3,-39.3,0.3123,3.6,-4.438,14.613,,,,,,,,,,,,,
352089668,-7.1,-35.3,0.2019,1.7,-3.536,28.876,,,,,,,,,,,,,
352120919,-2.8,-31.4,0.24008,-1,-3.651,-3.673,,,,,,,,,,,,,
352245813,27.5,1.2,4.93946,4.9,821.868,27799.629,,,,,,,,,,,,,
352277038,33.8,11.9,0.7531,7,-667.237,-47689.508,,,,,,,,,,,,,
352308242,37.1,21.3,0.50982,6.3,-35.446,20247.1,,,,,,,,,,,,,
352339454,37.8,29.5,0.41816,3,-14.682,665.242,,,,,,,,,,,,,
352370666,37.4,37.1,0.36288,-0.9,-8.856,186.675,,,,,,,,,,,,,
352401930,37.7,45,0.32938,-3.4,-5.356,111.959,,,,,,,,,,,,,
352433113,40.7,52.9,0.3152,-3.1,-2.275,98.781,,,,,,,,,,,,,
352464325,47.4,60.4,0.31846,-0.3,0.522,89.621,,,,,,,,,,,,,
352495545,58,66.5,0.33602,3.2,2.814,73.428,,,,,,,,,,,,,
352526811,71.4,70.7,0.36342,5.2,4.38,50.072,,,,,,,,,,,,,
352558023,84.9,72.7,0.39494,4.5,5.051,21.497,,,,,,,,,,,,,
352589230,95.3,72.5,0.42444,1.7,4.725,-10.427,,,,,,,,,,,,,
352620455,99.8,69.9,0.44682,-1.4,3.583,-36.578,,,,,,,,,,,,,
352651653,96.8,64.8,0.46042,-2.9,2.18,-44.992,,,,,,,,,,,,,
352682878,86.8,56.5,0.46874,-1.8,1.335,-27.061,,,,,,,,,,,,,
352714136,71.3,44.5,0.4823,1.5,2.169,26.701,,,,,,,,,,,,,
352745335,52.2,28.2,0.53226,4.9,8.006,187.097,,,,,,,,,,,,,
352776561,31.4,8.1,0.94056,6.4,65.378,1837.287,,,,,,,,,,,,,
352839037,-7.2,-35.1,0.2052,1.4,31.402,5792.028,,,,,,,,,,,,,
352870230,-20.7,-52.4,0.24126,-2.4,6.099,-811.179,,,,,,,,,,,,,
352901455,-29,-65.4,0.2515,-4.3,1.533,-146.233,,,,,,,,,,,,,
352932719,-32.7,-75,0.25066,-3.3,-0.241,-56.753,,,,,,,,,,,,,
352963931,-33.3,-82.6,0.24488,-0.3,-1.03,-25.277,,,,,,,,,,,,,
352995177,-32.4,-88.5,0.23746,3,-1.189,-5.074,,,,,,,,,,,,,
353026349,-30.9,-91.6,0.23152,4.5,-0.952,7.603,,,,,,,,,,,,,
353057614,-28.7,-89.9,0.22804,3.5,-0.557,12.607,,,,,,,,,,,,,
353088825,-25.7,-82.2,0.22674,0.7,-0.208,11.186,,,,,,,,,,,,,
353120037,-21.6,-69.2,0.22652,-2,-0.034,5.586,,,,,,,,,,,,,
353151243,-16.4,-53.6,0.22534,-3,-0.189,-4.979,,,,,,,,,,,,,
353182494,-10.9,-39.5,0.2771,-1.7,-0.923,-23.484,,,,,,,,,,,,,
353213693,-6.1,-29.8,0.206,1.2,-2.279,-43.453,,,,,,,,,,,,,
353244931,-2.8,-25.5,0.20062,3.8,-3.084,-25.775,,,,,,,,,,,,,
353276115,-1.2,-25.9,0.18834,4.6,-1.995,34.938,,,,,,,,,,,,,
353307388,-1,-28.9,0.18566,3.1,-0.456,49.187,,,,,,,,,,,,,
353338561,-0.8,-32.3,0.16986,0.3,-0.253,6.508,,,,,,,,,,,,,
353494706,39.8,12,0.83042,4,194.922,8471.522,,,,,,,,,,,,,
353525918,54.1,38,0.4496,4.8,-61.004,-8199.589,,,,,,,,,,,,,
353557177,68,64.6,0.37524,3.5,-11.895,1571.033,,,,,,,,,,,,,
353588388,81.1,86.9,0.35134,1,-3.829,258.431,,,,,,,,,,,,,
353619614,92.1,100.3,0.34844,-1.3,-0.464,107.771,,,,,,,,,,,,,
353650812,98.6,101.8,0.35858,-1.9,1.625,66.938,,,,,,,,,,,,,
353682037,98.5,91.6,0.3797,-0.5,3.382,56.274,,,,,,,,,,,,,
353713283,90.7,72.8,0.4139,2,5.474,66.956,,,,,,,,,,,,,
353744494,76.5,49.9,0.47166,4.1,9.251,121.024,,,,,,,,,,,,,
353775706,58.5,26.8,0.60162,4.4,20.819,370.603,,,,,,,,,,,,,
353807313,39.4,5.6,1.57098,2.6,153.348,4193.036,,,,,,,,,,,,,
353900614,-8.5,-49.4,0.1728,-4.9,10.765,-1085.905,,,,,,,,,,,,,
353931812,-20.4,-66.5,0.21958,-4,4.302,-207.163,,,,,,,,,,,,,
353963037,-31.2,-82.1,0.2275,-1.5,2.334,-63.037,,,,,,,,,,,,,
353994283,-41.4,-95.3,0.23174,1.2,1.74,-19.001,,,,,,,,,,,,,
354025508,-50.6,-104.7,0.23496,2.6,1.578,-5.189,,,,,,,,,,,,,
354056706,-57.8,-109,0.24422,1.9,1.484,-3.027,,,,,,,,,,,,,
354087918,-61,-106.7,0.25248,-0.4,1.323,-5.152,,,,,,,,,,,,,
354119177,-58.9,-97.6,0.259,-3,1.045,-8.887,,,,,,,,,,,,,
354150402,-51.8,-83.1,0.26286,-4.2,0.616,-13.726,,,,,,,,,,,,,
354181614,-41.7,-66.8,0.26292,-3.5,0.009,-19.45,,,,,,,,,,,,,
354212812,-31.7,-52.7,0.25858,-1.2,-0.694,-22.561,,,,,,,,,,,,,
354244037,-24.7,-43.6,0.25172,1.4,-1.097,-12.892,,,,,,,,,,,,,
354275283,-21.9,-40.1,0.24766,2.6,-0.652,14.254,,,,,,,,,,,,,
354306494,-22.8,-40.8,0.25008,1.9,0.388,33.3,,,,,,,,,,,,,
354337743,-25.7,-43.1,0.25766,-0.3,1.213,26.411,,,,,,,,,,,,,
354368931,-28.9,-44.6,0.26796,-2.5,1.65,14.023,,,,,,,,,,,,,
354400177,-31,-43.9,0.27956,-3.3,1.858,6.64,,,,,,,,,,,,,
354431402,-31.1,-40.9,0.29038,-1.9,1.733,-4.013,,,,,,,,,,,,,
354462614,-28.6,-36.4,0.2954,1.2,0.804,-29.748,,,,,,,,,,,,,
354493825,-23.1,-31.2,0.2867,4.5,-1.393,-70.384,,,,,,,,,,,,,
354525037,-14.8,-25.3,0.25506,6.3,-5.07,-117.803,,,,,,,,,,,,,
354556296,-4.1,-18.2,0.2259,5.8,-11.46,-204.418,,,,,,,,,,,,,
354618719,20.2,1.6,2.7323,0.8,440.461,15196.278,,,,,,,,,,,,,
354649936,31.7,13.9,0.61578,-0.8,-340.704,-25023.711,,,,,,,,,,,,,
354681190,40.8,25.5,0.49046,-0.4,-21.748,10205.275,,,,,,,,,,,,,
354712388,45.9,33.5,0.45482,1.6,-7.413,459.485,,,,,,,,,,,,,
354743614,45.4,35.3,0.43744,3.9,-2.784,148.25,,,,,,,,,,,,,
354774825,38.8,30.2,0.43764,5,0.033,90.257,,,,,,,,,,,,,
354806037,27.4,19.5,0.46254,4,3.991,126.794,,,,,,,,,,,,,
354837296,13.9,6.1,0.63658,1.2,27.836,762.822,,,,,,,,,,,,,
354899706,-7.7,-16.5,0.27438,-3.6,21.377,3229.912,,,,,,,,,,,,,
354930931,-12,-22.5,0.28752,-3.3,2.106,-617.176,,,,,,,,,,,,,
354962190,-12,-25.5,0.27444,-1.2,-2.095,-134.392,,,,,,,,,,,,,
354993402,-9.1,-27.4,0.24722,1.3,-4.358,-72.503,,,,,,,,,,,,,
355024600,-5.6,-30.3,0.1842,2.3,-4.754,-12.71,,,,,,,,,,,,,
355055825,-3.2,-35.5,0.19036,1.2,-3.019,55.57,,,,,,,,,,,,,
355087084,-3.1,-42.9,0.17844,-1.8,-0.575,78.197,,,,,,,,,,,,,
355118283,-5.6,-51.2,0.17776,-4.9,1.228,57.788,,,,,,,,,,,,,
355149508,-10.5,-59.1,0.1773,-6.4,2.146,29.385,,,,,,,,,,,,,
355180719,-16.4,-65.7,0.2498,-5.3,2.326,5.766,,,,,,,,,,,,,
355211971,-21.6,-70.1,0.2208,-2.1,1.876,-14.377,,,,,,,,,,,,,
355243190,-23.9,-71.2,0.23938,1.4,0.876,-32.037,,,,,,,,,,,,,
355274402,-21.2,-67.2,0.3149,3.3,-0.671,-49.565,,,,,,,,,,,,,
355307408,-12.3,-56.4,0.2186,2.6,-2.917,-68.062,,,,,,,,,,,,,
355399296,37.3,14.5,0.71914,-4.7,128.565,5553.975,,,,,,,,,,,,,
355430494,53.2,41,0.45998,-3.4,-40.536,-5420.223,,,,,,,,,,,,,
355461719,65.8,61.5,0.40806,0.1,-7.316,1063.883,,,,,,,,,,,,,
355492984,74.9,73.7,0.37816,4.1,-1.7,179.608,,,,,,,,,,,,,
355524177,81.3,77.9,0.3835,6.3,0.857,81.987,,,,,,,,,,,,,
355555402,86,76.9,0.39864,5.7,2.422,50.115,,,,,,,,,,,,,
355586614,89.8,74.1,0.4173,2.6,2.99,18.192,,,,,,,,,,,,,
355617865,92.2,71.9,0.43132,-1.4,2.245,-23.841,,,,,,,,,,,,,
355649084,92.2,70.7,0.4357,-4,0.702,-49.412,,,,,,,,,,,,,
355680283,87.9,68.1,0.433,-3.9,-0.434,-36.412,,,,,,,,,,,,,
355711547,78.1,61.3,0.42988,-1.5,-0.498,-2.031,,,,,,,,,,,,,
355742760,62.9,48.5,0.43386,1.6,0.637,36.355,,,,,,,,,,,,,
355773995,43.9,30.5,0.46256,3.3,4.594,126.676,,,,,,,,,,,,,
355805177,24.5,9.5,0.69316,2.5,36.977,1038.521,,,,,,,,,,,,,
355867666,-6.1,-32.9,0.1838,-3,25.17,4077.431,,,,,,,,,,,,,
355898865,-16.5,-50.6,0.23296,-4,4.533,-661.464,,,,,,,,,,,,,
355930115,-24.9,-64.2,0.2385,-2.3,1.999,-81.085,,,,,,,,,,,,,
355961296,-31.7,-73.2,0.24066,1.3,1.461,-17.246,,,,,,,,,,,,,
355992561,-36.5,-78.5,0.23994,4.7,0.999,-14.775,,,,,,,,,,,,,
356023771,-38.5,-81.5,0.24158,5.9,0.261,-23.652,,,,,,,,,,,,,
356054984,-38,-83,0.23848,4.2,-0.494,-24.2,,,,,,,,,,,,,
356086230,-36,-83.4,0.23324,0.4,-0.84,-11.05,,,,,,,,,,,,,
356117441,-33.9,-82.3,0.22938,-3.4,-0.62,7.039,,,,,,,,,,,,,
356148653,-32.6,-79.3,0.22926,-5.2,-0.019,19.262,,,,,,,,,,,,,
356179865,-31.8,-73.8,0.23332,-4.1,0.651,21.459,,,,,,,,,,,,,
356211115,-30.6,-65.3,0.24078,-1,1.195,17.396,,,,,,,,,,,,,
356242336,-27.8,-53.4,0.25116,2.1,1.661,14.918,,,,,,,,,,,,,
356273510,-23,-38.7,0.26582,3.2,2.352,22.169,,,,,,,,,,,,,
356304772,-16.7,-23.3,0.29086,1.5,4.004,52.863,,,,,,,,,,,,,
356335984,-9.9,-9.7,0.35188,-2.2,9.775,184.875,,,,,,,,,,,,,
356398441,4.8,6.3,0.29946,-7,454.387,29369.49,,,,,,,,,,,,,
356429653,13.6,10,0.41902,-5.3,19.153,-13944.425,,,,,,,,,,,,,
356460878,23.5,13.6,0.49124,-1.4,11.564,-243.061,,,,,,,,,,,,,
356492037,33.3,18.8,0.50146,2.4,1.639,-318.509,,,,,,,,,,,,,
356523299,41.5,25.9,0.46718,4.1,-5.483,-227.831,,,,,,,,,,,,,
356554508,47.2,34.9,0.41752,3,-7.957,-79.258,,,,,,,,,,,,,
356585772,50.4,45,0.3706,-0.2,-7.502,14.532,,,,,,,,,,,,,
356616971,51.9,55,0.3357,-3.1,-5.594,61.184,,,,,,,,,,,,,
356648177,53.1,62.6,0.31676,-3.9,-3.034,82.014,,,,,,,,,,,,,
356679441,54.8,65.2,0.31512,-1.8,-0.262,88.679,,,,,,,,,,,,,
356710652,56.4,60.8,0.33278,2.2,2.829,99.039,,,,,,,,,,,,,
356741865,56,48.5,0.37794,5.6,7.234,141.1,,,,,,,,,,,,,
356773084,50.6,29.3,0.4922,6.3,18.3,354.471,,,,,,,,,,,,,
356804283,37.9,5.5,1.5164,3.5,164.14,4674.508,,,,,,,,,,,,,
356866759,-6.4,-43,0.148,-6.5,34.311,9061.577,,,,,,,,,,,,,
356897992,-31.2,-62,0.24038,-8.6,11.35,-735.172,,,,,,,,,,,,,
356929177,-51.5,-75.2,0.2696,-7.1,5.833,-176.901,,,,,,,,,,,,,
356960388,-63.3,-82.1,0.2798,-2.9,2.781,-97.781,,,,,,,,,,,,,
356991653,-65,-83.5,0.27418,1.6,0.245,-81.118,,,,,,,,,,,,,
357022878,-57.9,-81,0.26136,4.2,-2.053,-73.594,,,,,,,,,,,,,
357054037,-45.6,-76.5,0.23752,3.9,-3.825,-56.885,,,,,,,,,,,,,
357085334,-32.3,-71.4,0.20888,1.5,-4.575,-23.961,,,,,,,,,,,,,
357116561,-21.7,-66.5,0.18366,-1.2,-4.036,17.262,,,,,,,,,,,,,
357147759,-16.2,-62.5,0.17014,-2.2,-2.167,59.916,,,,,,,,,,,,,
357178971,-16.5,-59.6,0.1737,-0.7,0.569,87.66,,,,,,,,,,,,,
357210177,-21.9,-58,0.19398,2.4,3.25,85.914,,,,,,,,,,,,,
357241455,-30.5,-57.2,0.22504,5,4.965,54.83,,,,,,,,,,,,,
357272653,-39.6,-56,0.2598,5.3,5.569,19.372,,,,,,,,,,,,,
357303865,-46.4,-52.5,0.29498,2.5,5.638,2.211,,,,,,,,,,,,,
357335084,-48.4,-45.2,0.33256,-2,6.016,12.091,,,,,,,,,,,,,
357366296,-44.5,-34,0.37998,-5.8,7.597,50.657,,,,,,,,,,,,,
357397561,-34.5,-20.1,0.4609,-7,12.942,170.963,,,,,,,,,,,,,
357428772,-19.9,-6,0.78074,-4.7,51.239,1227.045,,,,,,,,,,,,,
357491190,14.1,14.5,0.31334,3.7,46.078,5352.329,,,,,,,,,,,,,
357522455,28.6,18.9,0.42152,5.1,17.3,-920.45,,,,,,,,,,,,,
357553666,39.3,20,0.5108,3.3,14.305,-95.957,,,,,,,,,,,,,
357584868,46,19.5,0.5902,-0.5,12.723,-50.702,,,,,,,,,,,,,
357616100,49.7,19.1,0.63996,-3.8,7.964,-152.392,,,,,,,,,,,,,
357647335,51.7,19.7,0.6437,-4.7,0.601,-235.737,,,,,,,,,,,,,
357678561,53,20.9,0.62482,-2.5,-3.025,-116.123,,,,,,,,,,,,,
357709747,53.2,20.8,0.62982,1.1,0.804,122.789,,,,,,,,,,,,,
357740984,50.9,16.9,0.72134,3.9,14.648,443.197,,,,,,,,,,,,,
357772190,44.3,7.5,1.29404,3.9,91.761,2471.105,,,,,,,,,,,,,
357865878,-0.8,-46.7,0.12192,-6.6,21.287,-3266.571,,,,,,,,,,,,,
357897084,-18.3,-66.3,0.17346,-6.9,8.259,-417.497,,,,,,,,,,,,,
357928335,-34.1,-82.3,0.20116,-4.2,4.432,-122.461,,,,,,,,,,,,,
357959547,-47.9,-92.9,0.22162,0,3.278,-36.964,,,,,,,,,,,,,
357990759,-59.8,-97.2,0.24148,3.3,3.18,-3.151,,,,,,,,,,,,,
358021971,-69.2,-95.8,0.2629,3.8,3.433,8.097,,,,,,,,,,,,,
358053175,-74.9,-89.9,0.28518,1.6,3.57,4.414,,,,,,,,,,,,,
358084409,-75.4,-80.6,0.30552,-1.9,3.256,-10.05,,,,,,,,,,,,,
358115666,-69.5,-69,0.3198,-4.6,2.282,-31.16,,,,,,,,,,,,,
358146878,-57.3,-56.2,0.32232,-4.6,0.405,-60.144,,,,,,,,,,,,,
358178115,-40.1,-43.4,0.3033,-2.2,-3.045,-110.44,,,,,,,,,,,,,
