us,Red,IR,Ratio,Ambient,drdt,ddrdt,Notes,dRed/dt,dIR/dt,,,dRed/dt*dIR/dt,ddRed/dt^2,d(R*|IR|)/dt,d(R+IR)/dt,dd(R+IR)/dt^2,R+IR,dt,
77106660,3187.2,2387.3,1.3351,1083.1,-0.092,-2.17,,,,,,,,,,,,,
77137833,3193.3,2400.2,1.3304,1081.4,-0.149,-1.838,,,,,,,,,,,,,
77169044,3197.6,2414.1,1.3245,1081.6,-0.189,-1.273,,,,,,,,,,,,,
77200303,3199.7,2427.4,1.3181,1083.6,-0.204,-0.464,,,,,,,,,,,,,
77231515,3199.9,2438.4,1.3123,1086.5,-0.187,0.519,,,,,,,,,,,,,
77262766,3198.8,2445.9,1.3079,1088.8,-0.142,1.442,,,,,,,,,,,,,
77293978,3197.8,2449.8,1.3053,1089.3,-0.082,1.939,,,,,,,,,,,,,
77325197,3197.6,2450.9,1.3047,1088.1,-0.021,1.955,,,,,,,,,,,,,
77356409,3198.7,2450.1,1.3055,1086.2,0.029,1.582,,,,,,,,,,,,,
77387621,3200.7,2448.1,1.3074,1085.1,0.06,1.02,,,,,,,,,,,,,
77418872,3203.8,2446.2,1.3097,1085.8,0.073,0.404,,,,,,,,,,,,,
77450049,3208.3,2445.8,1.3118,1088.1,0.066,-0.236,,,,,,,,,,,,,
77481784,3214.3,2448.3,1.3129,1090.6,0.035,-0.967,,,,,,,,,,,,,
77512515,3221.2,2454.4,1.3124,1091.7,-0.015,-1.613,,,,,,,,,,,,,
77543727,3227.5,2463.2,1.3103,1090.6,-0.069,-1.749,,,,,,,,,,,,,
77574991,3231.3,2472.3,1.307,1087.9,-0.105,-1.15,,,,,,,,,,,,,
77606197,3231.1,2478.5,1.3037,1085,-0.107,-0.067,,,,,,,,,,,,,
77637409,3225.7,2478.9,1.3012,1083.5,-0.078,0.94,,,,,,,,,,,,,
77668621,3215.1,2472.8,1.3002,1084,-0.033,1.448,,,,,,,,,,,,,
77699877,3200.6,2460.7,1.3007,1085.7,0.015,1.521,,,,,,,,,,,,,
77731044,3184,2444.5,1.3025,1087.4,0.06,1.453,,,,,,,,,,,,,
77762290,3167.8,2426.1,1.3057,1087.9,0.102,1.336,,,,,,,,,,,,,
77793515,3154.3,2407.9,1.31,1086.6,0.136,1.085,,,,,,,,,,,,,
77824727,3145.2,2392.3,1.3147,1084.3,0.151,0.503,,,,,,,,,,,,,
77855978,3140.9,2381.2,1.319,1081.9,0.139,-0.411,,,,,,,,,,,,,
77887184,3140.5,2375.7,1.322,1080.9,0.094,-1.432,,,,,,,,,,,,,
77918409,3142.4,2375.5,1.3228,1081.7,0.027,-2.141,,,,,,,,,,,,,
77949640,3144.7,2379.3,1.3217,1083.9,-0.035,-1.989,,,,,,,,,,,,,
77980885,3146.9,2384.5,1.3197,1086.3,-0.064,-0.917,,,,,,,,,,,,,
78012091,3149,2388.9,1.3182,1087.3,-0.05,0.436,,,,,,,,,,,,,
78043303,3151.6,2391.6,1.3178,1086.3,-0.012,1.207,,,,,,,,,,,,,
78074554,3155.1,2393.2,1.3184,1083.7,0.019,0.992,,,,,,,,,,,,,
78105780,3159.1,2394.9,1.3191,1081,0.025,0.191,,,,,,,,,,,,,
78136978,3162.9,2397.2,1.3194,1079.8,0.01,-0.463,,,,,,,,,,,,,
78168195,3165.9,2399.9,1.3192,1080.8,-0.009,-0.602,,,,,,,,,,,,,
78199415,3167.7,2402.6,1.3185,1083.3,-0.023,-0.462,,,,,,,,,,,,,
78230621,3168.5,2405.3,1.3173,1085.6,-0.037,-0.455,,,,,,,,,,,,,
78261872,3168.7,2408.9,1.3154,1086.2,-0.059,-0.708,,,,,,,,,,,,,
78293091,3168.9,2414.2,1.3126,1084.7,-0.09,-0.99,,,,,,,,,,,,,
78324290,3169.7,2421.6,1.3089,1082,-0.118,-0.898,,,,,,,,,,,,,
78355518,3171.8,2430.6,1.305,1079.9,-0.126,-0.257,,,,,,,,,,,,,
78386780,3175.9,2439.9,1.3017,1079.7,-0.105,0.677,,,,,,,,,,,,,
78417991,3182.2,2448.3,1.2998,1081.5,-0.061,1.415,,,,,,,,,,,,,
78449197,3190.4,2455.4,1.2993,1084.3,-0.014,1.514,,,,,,,,,,,,,
78480409,3199.4,2461.7,1.2997,1086.5,0.011,0.79,,,,,,,,,,,,,
78511674,3208.3,2468.6,1.2996,1087.1,-0.002,-0.406,,,,,,,,,,,,,
78542855,3216.1,2477.3,1.2983,1085.9,-0.044,-1.338,,,,,,,,,,,,,
78574091,3223,2487.7,1.2956,1084.1,-0.086,-1.372,,,,,,,,,,,,,
78605290,3229.4,2498.7,1.2924,1082.8,-0.101,-0.473,,,,,,,,,,,,,
78636515,3235.7,2508,1.2901,1083.1,-0.073,0.919,,,,,,,,,,,,,
78667766,3241.5,2513.1,1.2899,1084.9,-0.008,2.059,,,,,,,,,,,,,
78698991,3245.5,2512,1.292,1087.4,0.067,2.4,,,,,,,,,,,,,
78730184,3245.9,2504.8,1.2959,1089.1,0.126,1.893,,,,,,,,,,,,,
78761449,3242,2492.4,1.3008,1088.9,0.156,0.956,,,,,,,,,,,,,
78792660,3234,2476.6,1.3058,1086.9,0.161,0.184,,,,,,,,,,,,,
78823872,3223.1,2459.2,1.3106,1084.1,0.154,-0.243,,,,,,,,,,,,,
78855044,3210.8,2441.5,1.3151,1081.9,0.144,-0.326,,,,,,,,,,,,,
78886290,3198.5,2424.4,1.3193,1081.6,0.136,-0.255,,,,,,,,,,,,,
78917515,3187.2,2408.4,1.3233,1083.3,0.129,-0.224,,,,,,,,,,,,,
78948766,3177.1,2394.5,1.3268,1086,0.112,-0.526,,,,,,,,,,,,,
78979978,3168.5,2383.6,1.3293,1087.9,0.079,-1.062,,,,,,,,,,,,,
79011197,3161.9,2376.6,1.3304,1087.8,0.034,-1.437,,,,,,,,,,,,,
79042418,3158.1,2374.2,1.3302,1085.8,-0.006,-1.292,,,,,,,,,,,,,
79073660,3158.1,2375.6,1.3294,1083.1,-0.027,-0.671,,,,,,,,,,,,,
79104872,3161.3,2379.4,1.3286,1081.2,-0.023,0.114,,,,,,,,,,,,,
79136091,3166.6,2383.4,1.3286,1081.5,0,0.739,,,,,,,,,,,,,
79167290,3172.6,2386.2,1.3295,1083.6,0.03,0.964,,,,,,,,,,,,,
79198554,3178.3,2387.6,1.3311,1086.1,0.051,0.681,,,,,,,,,,,,,
79229766,3183,2388.4,1.3327,1087.5,0.05,-0.018,,,,,,,,,,,,,
79260991,3186.6,2389.9,1.3333,1087,0.02,-0.969,,,,,,,,,,,,,
79292197,3188.7,2393.8,1.3321,1084.9,-0.041,-1.957,,,,,,,,,,,,,
79323409,3189.4,2401.2,1.3283,1082.6,-0.122,-2.597,,,,,,,,,,,,,
79354621,3189.7,2412.4,1.3222,1081.6,-0.195,-2.333,,,,,,,,,,,,,
79385833,3190.9,2426.4,1.3151,1082.6,-0.226,-1.009,,,,,,,,,,,,,
79417044,3195.1,2441.4,1.3087,1085.1,-0.204,0.711,,,,,,,,,,,,,
79448290,3203.1,2455.9,1.3042,1088,-0.145,1.882,,,,,,,,,,,,,
79479515,3214.1,2469.1,1.3017,1089.9,-0.08,2.097,,,,,,,,,,,,,
79510713,3226.4,2480.2,1.3009,1090,-0.027,1.689,,,,,,,,,,,,,
79541938,3238.2,2488.8,1.3011,1088.3,0.007,1.087,,,,,,,,,,,,,
79573197,3248,2495.1,1.3018,1086.2,0.022,0.495,,,,,,,,,,,,,
79604396,3255.2,2499.2,1.3025,1085,0.023,0.01,,,,,,,,,,,,,
79635607,3259.5,2501.6,1.303,1085.8,0.016,-0.225,,,,,,,,,,,,,
79666819,3261.5,2502.3,1.3034,1088.3,0.013,-0.085,,,,,,,,,,,,,
79698044,3261.9,2501.3,1.3041,1091,0.024,0.339,,,,,,,,,,,,,
79729290,3261.7,2498.3,1.3056,1092.3,0.046,0.71,,,,,,,,,,,,,
79760515,3261,2493.8,1.3076,1091.4,0.067,0.683,,,,,,,,,,,,,
79791727,3259.1,2487.9,1.31,1089,0.074,0.237,,,,,,,,,,,,,
79822925,3255,2480.9,1.312,1086.7,0.066,-0.288,,,,,,,,,,,,,
79854144,3247.5,2472.4,1.3135,1086.1,0.047,-0.601,,,,,,,,,,,,,
79885395,3236,2462.2,1.3143,1087.5,0.025,-0.699,,,,,,,,,,,,,
79916607,3220.9,2450.6,1.3143,1089.9,0.003,-0.706,,,,,,,,,,,,,
79947833,3203.8,2438.6,1.3138,1091.3,-0.017,-0.629,,,,,,,,,,,,,
79979044,3187.2,2427.6,1.3129,1090.7,-0.029,-0.403,,,,,,,,,,,,,
80010288,3173.8,2419,1.312,1087.8,-0.029,0.008,,,,,,,,,,,,,
80041462,3165.6,2413.4,1.3117,1084,-0.009,0.632,,,,,,,,,,,,,
80072727,3163.5,2409.8,1.3127,1081,0.033,1.361,,,,,,,,,,,,,
80103938,3166.5,2407.1,1.3155,1080,0.088,1.761,,,,,,,,,,,,,
80135122,3172.3,2404.1,1.3195,1081.2,0.129,1.31,,,,,,,,,,,,,
80166356,3178.4,2401.5,1.3235,1083.8,0.128,-0.024,,,,,,,,,,,,,
80197607,3182.8,2400.4,1.326,1086.2,0.078,-1.603,,,,,,,,,,,,,
80228833,3184.8,2402.2,1.3258,1087.4,-0.005,-2.652,,,,,,,,,,,,,
80260031,3185,2407.3,1.3231,1086.9,-0.089,-2.697,,,,,,,,,,,,,
80291250,3184.4,2415.1,1.3186,1085.4,-0.144,-1.767,,,,,,,,,,,,,
80322502,3184.4,2423.9,1.3138,1084,-0.154,-0.314,,,,,,,,,,,,,
80353713,3185.8,2431.8,1.31,1083.9,-0.119,1.107,,,,,,,,,,,,,
80384942,3189,2437.5,1.3083,1085.4,-0.056,2.038,,,,,,,,,,,,,
80416184,3193.7,2440.4,1.3087,1087.7,0.012,2.168,,,,,,,,,,,,,
80447356,3199.5,2441.1,1.3107,1089.4,0.064,1.659,,,,,,,,,,,,,
80478568,3206.2,2440.9,1.3135,1089.4,0.092,0.897,,,,,,,,,,,,,
80509819,3213.5,2441,1.3165,1087.8,0.095,0.092,,,,,,,,,,,,,
80541031,3221.3,2442.9,1.3186,1085.8,0.069,-0.832,,,,,,,,,,,,,
80572237,3228.9,2447.9,1.3191,1085.1,0.013,-1.782,,,,,,,,,,,,,
80603502,3235.5,2456.4,1.3172,1086.4,-0.059,-2.322,,,,,,,,,,,,,
80634713,3240.9,2467.9,1.3132,1089.5,-0.128,-2.187,,,,,,,,,,,,,
80665938,3245,2481.2,1.3078,1092.7,-0.172,-1.418,,,,,,,,,,,,,
80697122,3248.3,2494.7,1.3021,1094.6,-0.184,-0.383,,,,,,,,,,,,,
80728349,3251.4,2507,1.2969,1094.4,-0.167,0.538,,,,,,,,,,,,,
80759607,3254.1,2517.4,1.2926,1092.7,-0.136,0.994,,,,,,,,,,,,,
80790819,3255.8,2525,1.2894,1090.5,-0.103,1.062,,,,,,,,,,,,,
80822044,3255.7,2529.1,1.2873,1089.4,-0.067,1.138,,,,,,,,,,,,,
80853237,3253.4,2528.6,1.2866,1089.7,-0.022,1.455,,,,,,,,,,,,,
80884470,3248.7,2522.8,1.2877,1091.3,0.035,1.812,,,,,,,,,,,,,
80915674,3241.7,2512,1.2905,1093,0.089,1.727,,,,,,,,,,,,,
80946925,3232.5,2497.8,1.2942,1093.5,0.118,0.94,,,,,,,,,,,,,
80978144,3221.7,2482.8,1.2976,1092,0.111,-0.206,,,,,,,,,,,,,
81009343,3210.5,2469.4,1.3001,1088.6,0.078,-1.076,,,,,,,,,,,,,
81040554,3200.5,2459.3,1.3014,1084.8,0.042,-1.165,,,,,,,,,,,,,
81071819,3193.8,2452.6,1.3022,1082,0.027,-0.471,,,,,,,,,,,,,
81103031,3192.1,2448.6,1.3036,1081.5,0.046,0.608,,,,,,,,,,,,,
81134213,3195.5,2445.8,1.3065,1083.3,0.092,1.482,,,,,,,,,,,,,
81165449,3202.4,2443,1.3109,1085.8,0.139,1.515,,,,,,,,,,,,,
81196660,3210,2439.8,1.3157,1087.3,0.154,0.474,,,,,,,,,,,,,
81227925,3215.3,2437,1.3194,1086.6,0.118,-1.164,,,,,,,,,,,,,
81259122,3216.6,2435.4,1.3208,1084.1,0.046,-2.316,,,,,,,,,,,,,
81290343,3214.5,2435.5,1.3199,1081.3,-0.029,-2.375,,,,,,,,,,,,,
81321554,3210.8,2437,1.3175,1079.9,-0.077,-1.553,,,,,,,,,,,,,
81352781,3207.5,2439.9,1.3146,1080.8,-0.093,-0.495,,,,,,,,,,,,,
81383991,3206.4,2443.8,1.3121,1083.4,-0.081,0.365,,,,,,,,,,,,,
81415237,3208.5,2448.4,1.3104,1085.8,-0.051,0.952,,,,,,,,,,,,,
81446462,3213.5,2452.9,1.3101,1086.9,-0.012,1.271,,,,,,,,,,,,,
81477674,3220.5,2456.6,1.311,1086.1,0.028,1.275,,,,,,,,,,,,,
81508885,3227.6,2458.8,1.3127,1084.4,0.056,0.901,,,,,,,,,,,,,
81540144,3233.6,2459.6,1.3147,1083.1,0.065,0.272,,,,,,,,,,,,,
81571343,3238,2459.7,1.3164,1083.4,0.053,-0.375,,,,,,,,,,,,,
81602554,3240.7,2460.5,1.3171,1085.3,0.024,-0.94,,,,,,,,,,,,,
81633819,3242.5,2463,1.3165,1088.1,-0.019,-1.369,,,,,,,,,,,,,
81665031,3244.1,2468,1.3144,1090.7,-0.067,-1.529,,,,,,,,,,,,,
81696237,3246.2,2475.8,1.3112,1091.9,-0.103,-1.166,,,,,,,,,,,,,
81727462,3250,2485.3,1.3077,1091.5,-0.113,-0.309,,,,,,,,,,,,,
81758671,3255.5,2495.1,1.3047,1090.1,-0.095,0.583,,,,,,,,,,,,,
81789885,3261.4,2503.4,1.3028,1088.8,-0.061,1.078,,,,,,,,,,,,,
81821122,3265.7,2508.1,1.3021,1088.5,-0.024,1.182,,,,,,,,,,,,,
81852369,3266.2,2507.8,1.3024,1089.5,0.012,1.152,,,,,,,,,,,,,
81883568,3262,2501.8,1.3039,1091.1,0.045,1.078,,,,,,,,,,,,,
81914819,3253.7,2491.1,1.3061,1092,0.073,0.894,,,,,,,,,,,,,
81946044,3243.3,2477.5,1.3091,1091.4,0.095,0.688,,,,,,,,,,,,,
81977237,3233.4,2463.5,1.3126,1089.1,0.111,0.504,,,,,,,,,,,,,
82008462,3225.9,2451,1.3161,1086.2,0.115,0.127,,,,,,,,,,,,,
82039713,3220.8,2441.7,1.3191,1084.2,0.094,-0.67,,,,,,,,,,,,,
82070938,3216.8,2436.2,1.3204,1084.1,0.042,-1.641,,,,,,,,,,,,,
82102123,3212.1,2434,1.3197,1085.5,-0.024,-2.115,,,,,,,,,,,,,
82133343,3205.8,2433.7,1.3173,1087.3,-0.076,-1.684,,,,,,,,,,,,,
82164607,3198.8,2433.9,1.3143,1088.2,-0.096,-0.638,,,,,,,,,,,,,
82195819,3192.5,2433.8,1.3117,1087.3,-0.082,0.463,,,,,,,,,,,,,
82227031,3188.6,2433.3,1.3104,1085.1,-0.042,1.263,,,,,,,,,,,,,
82258250,3187.5,2432.1,1.3106,1082.8,0.006,1.552,,,,,,,,,,,,,
82289462,3188.9,2430.5,1.312,1081.7,0.046,1.271,,,,,,,,,,,,,
82320674,3192.1,2429.3,1.314,1082.5,0.062,0.527,,,,,,,,,,,,,
82351914,3196.8,2430,1.3156,1084.8,0.051,-0.355,,,,,,,,,,,,,
82383122,3202.8,2433.3,1.3163,1087.4,0.021,-0.954,,,,,,,,,,,,,
82414348,3209.6,2439.1,1.3159,1089,-0.011,-1.025,,,,,,,,,,,,,
82445607,3216.1,2445.7,1.315,1088.5,-0.03,-0.612,,,,,,,,,,,,,
82476819,3221.7,2451.7,1.3141,1086.3,-0.03,-0.006,,,,,,,,,,,,,
82508031,3226.7,2456.4,1.3136,1083.4,-0.016,0.451,,,,,,,,,,,,,
82539237,3232.2,2460.7,1.3135,1081.5,-0.002,0.449,,,,,,,,,,,,,
82570449,3239,2466.2,1.3134,1081.5,-0.005,-0.099,,,,,,,,,,,,,
82601674,3246.9,2474.3,1.3123,1083.3,-0.035,-0.963,,,,,,,,,,,,,
82632938,3255,2485.5,1.3096,1085.7,-0.086,-1.637,,,,,,,,,,,,,
82664144,3261.6,2498.6,1.3054,1086.9,-0.135,-1.575,,,,,,,,,,,,,
82695356,3265.6,2510.7,1.3007,1086,-0.15,-0.476,,,,,,,,,,,,,
82726568,3266.4,2518.1,1.2972,1083.4,-0.112,1.208,,,,,,,,,,,,,
82757819,3264.1,2518.3,1.2961,1080.6,-0.033,2.54,,,,,,,,,,,,,
82789044,3259,2511.2,1.2978,1079.1,0.053,2.764,,,,,,,,,,,,,
82820237,3251.4,2498.7,1.3013,1079.4,0.111,1.86,,,,,,,,,,,,,
82851448,3241.9,2483.9,1.3052,1080.9,0.126,0.464,,,,,,,,,,,,,
82882698,3231.5,2469.5,1.3086,1082.2,0.108,-0.554,,,,,,,,,,,,,
82913925,3221.7,2457,1.3112,1082.1,0.085,-0.741,,,,,,,,,,,,,
82945144,3214.4,2447,1.3136,1080.1,0.075,-0.318,,,,,,,,,,,,,
82976356,3210.8,2439.7,1.3161,1076.8,0.08,0.159,,,,,,,,,,,,,
83007568,3210.8,2434.6,1.3188,1073.2,0.087,0.229,,,,,,,,,,,,,
83038806,3212.9,2431.4,1.3214,1070.5,0.084,-0.125,,,,,,,,,,,,,
83070031,3215.2,2429.2,1.3236,1069.6,0.069,-0.478,,,,,,,,,,,,,
83101251,3216.5,2427.1,1.3253,1070.5,0.054,-0.457,,,,,,,,,,,,,
83132462,3217.1,2424.8,1.3267,1072.5,0.047,-0.229,,,,,,,,,,,,,
83163713,3217.9,2423.3,1.3279,1074.5,0.037,-0.334,,,,,,,,,,,,,
83194925,3219.8,2424.4,1.3281,1075.4,0.007,-0.964,,,,,,,,,,,,,
83226122,3223.3,2429.6,1.3267,1075.2,-0.045,-1.672,,,,,,,,,,,,,
83257356,3228.3,2439.1,1.3236,1074.6,-0.1,-1.731,,,,,,,,,,,,,
83288607,3234.8,2451.2,1.3197,1074.4,-0.125,-0.827,,,,,,,,,,,,,
83319819,3242.7,2463.4,1.3164,1075.2,-0.105,0.647,,,,,,,,,,,,,
83351047,3252,2473.1,1.3149,1076.7,-0.047,1.863,,,,,,,,,,,,,
83382237,3262,2479.6,1.3155,1078,0.019,2.128,,,,,,,,,,,,,
83413462,3271.5,2483.2,1.3175,1078.2,0.063,1.39,,,,,,,,,,,,,
83444713,3279.3,2485.1,1.3196,1077,0.068,0.154,,,,,,,,,,,,,
83475925,3284.4,2486.6,1.3208,1075.2,0.039,-0.914,,,,,,,,,,,,,
83507122,3286.5,2488.5,1.3207,1073.7,-0.004,-1.38,,,,,,,,,,,,,
83538343,3285.7,2490.3,1.3194,1073.5,-0.042,-1.201,,,,,,,,,,,,,
83569607,3282.3,2491.5,1.3174,1074.6,-0.063,-0.688,,,,,,,,,,,,,
83600807,3276.5,2491.2,1.3152,1076.4,-0.071,-0.247,,,,,,,,,,,,,
83632044,3268.8,2489.5,1.313,1077.8,-0.071,0.005,,,,,,,,,,,,,
83663250,3260,2486.5,1.3111,1078,-0.062,0.264,,,,,,,,,,,,,
83694455,3251,2481.9,1.3099,1076.8,-0.037,0.815,,,,,,,,,,,,,
83725674,3242.5,2474.7,1.3103,1074.5,0.011,1.545,,,,,,,,,,,,,
83756925,3234.5,2464.3,1.3126,1072.2,0.073,1.989,,,,,,,,,,,,,
83788144,3227.1,2451.3,1.3165,1071.1,0.127,1.713,,,,,,,,,,,,,
83819356,3220.3,2437.6,1.3211,1071.9,0.147,0.646,,,,,,,,,,,,,
83850596,3214.1,2425.8,1.325,1074.3,0.124,-0.739,,,,,,,,,,,,,
83881819,3208.9,2417.9,1.3271,1076.9,0.069,-1.757,,,,,,,,,,,,,
83913031,3204.9,2414.6,1.3273,1078.6,0.005,-2.039,,,,,,,,,,,,,
83944237,3202.4,2415.3,1.3258,1078.7,-0.047,-1.683,,,,,,,,,,,,,
83975462,3201.2,2419.2,1.3232,1077.8,-0.083,-1.163,,,,,,,,,,,,,
84006674,3201.4,2425.7,1.3198,1077,-0.112,-0.909,,,,,,,,,,,,,
84037885,3202.7,2434.6,1.3155,1077.3,-0.137,-0.803,,,,,,,,,,,,,
84069122,3205.5,2445.3,1.3109,1078.8,-0.147,-0.328,,,,,,,,,,,,,
84100356,3210,2456,1.307,1080.3,-0.125,0.696,,,,,,,,,,,,,
84131607,3216,2464.8,1.3048,1080.7,-0.07,1.763,,,,,,,,,,,,,
84162819,3223.1,2470.5,1.3046,1079.4,-0.006,2.062,,,,,,,,,,,,,
84194044,3230.4,2474.3,1.3056,1077.1,0.032,1.209,,,,,,,,,,,,,
84225250,3237.1,2478.1,1.3063,1074.9,0.021,-0.346,,,,,,,,,,,,,
84256449,3242.8,2484,1.3055,1073.8,-0.026,-1.509,,,,,,,,,,,,,
84287713,3248.1,2492.2,1.3033,1074.4,-0.069,-1.369,,,,,,,,,,,,,
84318925,3253.7,2500.7,1.3011,1076.3,-0.07,-0.047,,,,,,,,,,,,,
84350132,3259.2,2506.3,1.3004,1078.5,-0.022,1.547,,,,,,,,,,,,,
84382163,3263.4,2506.1,1.3022,1079.9,0.056,2.426,,,,,,,,,,,,,
84412579,3264.8,2498.7,1.3066,1079.8,0.145,2.929,,,,,,,,,,,,,
84443779,3262.9,2484.8,1.3131,1078.5,0.209,2.067,,,,,,,,,,,,,
84474991,3258.3,2466.8,1.3209,1076.9,0.248,1.237,,,,,,,,,,,,,
84506237,3252.1,2447.6,1.3287,1076.1,0.249,0.044,,,,,,,,,,,,,
84537462,3244.5,2429.8,1.3353,1076.6,0.212,-1.192,,,,,,,,,,,,,
84568660,3235.1,2414.9,1.3397,1078,0.14,-2.324,,,,,,,,,,,,,
84599898,3223.6,2403.8,1.3411,1079.1,0.045,-3.022,,,,,,,,,,,,,
84631144,3211,2396.9,1.3397,1079,-0.045,-2.878,,,,,,,,,,,,,
84662343,3199.4,2393.9,1.3364,1077.4,-0.103,-1.874,,,,,,,,,,,,,
84693555,3191.6,2394.8,1.3327,1074.8,-0.12,-0.523,,,,,,,,,,,,,
84724819,3189.9,2399.4,1.3294,1072.8,-0.105,0.472,,,,,,,,,,,,,
84756031,3194.5,2407.4,1.327,1072.3,-0.079,0.817,,,,,,,,,,,,,
84787250,3203.4,2417.3,1.3252,1073.3,-0.058,0.688,,,,,,,,,,,,,
84818449,3213,2427.3,1.3237,1075.1,-0.047,0.357,,,,,,,,,,,,,
84849697,3220.3,2435.2,1.3224,1076.5,-0.042,0.138,,,,,,,,,,,,,
84880885,3224.2,2440.2,1.3213,1076.7,-0.036,0.203,,,,,,,,,,,,,
84912091,3225.7,2442.7,1.3206,1075.5,-0.021,0.466,,,,,,,,,,,,,
84943356,3227.1,2443.8,1.3205,1073.6,-0.003,0.604,,,,,,,,,,,,,
84974568,3230,2445.5,1.3208,1072.1,0.01,0.401,,,,,,,,,,,,,
85005780,3235.1,2448.9,1.321,1071.8,0.006,-0.113,,,,,,,,,,,,,
85036991,3241.6,2454.8,1.3205,1072.9,-0.016,-0.72,,,,,,,,,,,,,
85068237,3247.9,2462.6,1.3189,1074.8,-0.052,-1.149,,,,,,,,,,,,,
85099450,3252.7,2471.5,1.3161,1076.3,-0.089,-1.194,,,,,,,,,,,,,
85130672,3255.1,2479.9,1.3126,1076.3,-0.112,-0.739,,,,,,,,,,,,,
85161885,3255.6,2486.7,1.3092,1074.7,-0.108,0.136,,,,,,,,,,,,,
85193091,3254.7,2490.3,1.307,1072.3,-0.072,1.155,,,,,,,,,,,,,
85224303,3252.9,2489.6,1.3066,1070.5,-0.013,1.898,,,,,,,,,,,,,
85255568,3249.8,2484.2,1.3082,1070.4,0.053,2.093,,,,,,,,,,,,,
85286766,3245.3,2474.2,1.3116,1071.8,0.11,1.836,,,,,,,,,,,,,
85317991,3239.1,2460.6,1.3164,1074,0.152,1.357,,,,,,,,,,,,,
85349229,3231.1,2444,1.322,1075.5,0.18,0.896,,,,,,,,,,,,,
85380462,3221.8,2425.7,1.3282,1075.6,0.196,0.511,,,,,,,,,,,,,
85411674,3212.2,2407.1,1.3345,1074.3,0.202,0.19,,,,,,,,,,,,,
85442908,3203.9,2389.9,1.3406,1072.4,0.197,-0.178,,,,,,,,,,,,,
85474122,3198.3,2376.1,1.346,1070.8,0.173,-0.767,,,,,,,,,,,,,
85505343,3195.5,2367.4,1.3498,1070.3,0.121,-1.64,,,,,,,,,,,,,
85536554,3194.6,2364.1,1.3513,1070.8,0.048,-2.368,,,,,,,,,,,,,
85567780,3194.2,2365.3,1.3504,1071.8,-0.028,-2.411,,,,,,,,,,,,,
85598978,3193,2368.8,1.3479,1072.4,-0.08,-1.667,,,,,,,,,,,,,
85630184,3190.8,2372.5,1.3449,1072,-0.097,-0.553,,,,,,,,,,,,,
85661409,3188.4,2375.6,1.3422,1070.5,-0.087,0.317,,,,,,,,,,,,,
85692621,3187.1,2378.3,1.34,1068.6,-0.068,0.6,,,,,,,,,,,,,
85723885,3187.8,2381.9,1.3384,1067.3,-0.053,0.483,,,,,,,,,,,,,
85755044,3191.4,2386.8,1.3371,1067.2,-0.04,0.442,,,,,,,,,,,,,
85786290,3197.9,2392.6,1.3366,1068.3,-0.017,0.713,,,,,,,,,,,,,
85817502,3206.5,2398.2,1.337,1069.8,0.013,0.961,,,,,,,,,,,,,
85848727,3215.7,2403,1.3382,1070.9,0.038,0.819,,,,,,,,,,,,,
85879978,3224.4,2406.8,1.3397,1070.8,0.048,0.299,,,,,,,,,,,,,
85911197,3231.7,2410.2,1.3408,1069.9,0.037,-0.343,,,,,,,,,,,,,
85942384,3237.8,2414.4,1.341,1068.9,0.007,-0.971,,,,,,,,,,,,,
85973621,3243,2420.6,1.3398,1068.6,-0.041,-1.511,,,,,,,,,,,,,
86004833,3247.8,2429.8,1.3367,1069.4,-0.099,-1.87,,,,,,,,,,,,,
86036044,3252.3,2442.2,1.3317,1070.8,-0.16,-1.955,,,,,,,,,,,,,
86067303,3256.2,2457.5,1.325,1072,-0.214,-1.726,,,,,,,,,,,,,
86098515,3258.7,2473.9,1.3172,1072.4,-0.25,-1.142,,,,,,,,,,,,,
86129713,3259.1,2489,1.3094,1071.6,-0.25,-0.02,,,,,,,,,,,,,
86160938,3257.3,2499.7,1.3031,1069.8,-0.203,1.512,,,,,,,,,,,,,
86192197,3253,2503,1.2997,1067.8,-0.11,2.983,,,,,,,,,,,,,
86223409,3246.2,2497.2,1.3,1066.4,0.01,3.82,,,,,,,,,,,,,
86254632,3236.8,2482.5,1.3038,1066.3,0.125,3.685,,,,,,,,,,,,,
86285833,3225.3,2461.4,1.3103,1067.3,0.208,2.673,,,,,,,,,,,,,
86317091,3213.1,2437.9,1.318,1068.6,0.244,1.153,,,,,,,,,,,,,
86348303,3202.4,2416.3,1.3253,1069.1,0.236,-0.264,,,,,,,,,,,,,
86379502,3194.8,2399.3,1.3316,1068.5,0.2,-1.145,,,,,,,,,,,,,
86410727,3191.2,2387.5,1.3366,1066.9,0.163,-1.193,,,,,,,,,,,,,
86441959,3191.3,2379.6,1.3411,1065.4,0.143,-0.638,,,,,,,,,,,,,
86473144,3193.7,2373.7,1.3454,1064.8,0.138,-0.148,,,,,,,,,,,,,
86504409,3196.6,2368.9,1.3494,1065.4,0.127,-0.354,,,,,,,,,,,,,
86535621,3198.2,2365.2,1.3522,1066.5,0.09,-1.2,,,,,,,,,,,,,
86566833,3197.8,2363.6,1.3529,1067.2,0.023,-2.139,,,,,,,,,,,,,
86598044,3195.8,2365.2,1.3512,1066.8,-0.056,-2.517,,,,,,,,,,,,,
86629250,3193.7,2370.4,1.3473,1065.4,-0.123,-2.162,,,,,,,,,,,,,
